29785.6,1
29824,1
29888,1
29894.4,1
30208,1
30272,1
30310.4,1
30316.8,1
30355.2,1
30393.6,2
30438.4,1
30457.6,1
30483.2,1
30489.6,1
30528,1
30540.8,1
30553.6,1
30560,1
30566.4,1
30579.2,1
30585.6,1
30598.4,1
30604.8,1
30630.4,1
30636.8,1
30643.2,2
30649.6,1
30662.4,5
30681.6,1
30688,2
30700.8,1
30713.6,1
30726.4,1
30732.8,2
30739.2,1
30745.6,1
30752,2
30764.8,2
30777.6,3
30784,2
30790.4,1
30796.8,1
30803.2,5
30809.6,2
30816,1
30822.4,2
30835.2,2
30841.6,1
30848,2
30854.4,1
30860.8,3
30867.2,5
30873.6,2
30880,1
30886.4,2
30892.8,1
30899.2,2
30905.6,2
30912,2
30918.4,4
30924.8,3
30931.2,5
30937.6,1
30944,5
30950.4,2
30956.8,2
30969.6,1
30976,3
30982.4,2
30988.8,2
30995.2,3
31001.6,3
31008,3
31014.4,4
31020.8,5
31027.2,4
31033.6,4
31040,4
31046.4,10
31052.8,2
31065.6,3
31072,5
31078.4,1
31084.8,3
31091.2,5
31097.6,6
31104,3
31110.4,5
31116.8,4
31123.2,2
31129.6,3
31136,5
31142.4,10
31148.8,5
31155.2,8
31161.6,6
31168,6
31174.4,5
31180.8,7
31187.2,1
31193.6,6
31200,4
31206.4,5
31212.8,6
31219.2,4
31225.6,9
31232,13
31238.4,7
31244.8,8
31251.2,5
31257.6,10
31264,10
31270.4,10
31276.8,7
31283.2,9
31289.6,9
31296,7
31302.4,8
31308.8,2
31315.2,7
31321.6,8
31328,9
31334.4,6
31340.8,4
31347.2,5
31353.6,6
31360,4
31366.4,7
31372.8,4
31379.2,9
31385.6,10
31392,3
31398.4,12
31404.8,10
31411.2,7
31417.6,11
31424,5
31430.4,5
31436.8,14
31443.2,10
31449.6,5
31456,9
31462.4,10
31468.8,11
31475.2,18
31481.6,8
31488,16
31494.4,13
31500.8,12
31507.2,6
31513.6,14
31520,8
31526.4,8
31532.8,15
31539.2,13
31545.6,9
31552,11
31558.4,12
31564.8,11
31571.2,7
31577.6,12
31584,15
31590.4,21
31596.8,18
31603.2,10
31609.6,21
31616,14
31622.4,12
31628.8,9
31635.2,10
31641.6,14
31648,12
31654.4,17
31660.8,15
31667.2,14
31673.6,14
31680,11
31686.4,11
31692.8,24
31699.2,11
31705.6,26
31712,21
31718.4,17
31724.8,14
31731.2,8
31737.6,18
31744,19
31750.4,14
31756.8,21
31763.2,20
31769.6,14
31776,17
31782.4,24
31788.8,17
31795.2,24
31801.6,17
31808,11
31814.4,14
31820.8,20
31827.2,13
31833.6,20
31840,15
31846.4,22
31852.8,11
31859.2,24
31865.6,18
31872,29
31878.4,22
31884.8,16
31891.2,19
31897.6,16
31904,20
31910.4,22
31916.8,22
31923.2,21
31929.6,15
31936,23
31942.4,16
31948.8,26
31955.2,16
31961.6,22
31968,24
31974.4,20
31980.8,26
31987.2,24
31993.6,24
32000,22
32006.4,25
32012.8,23
32019.2,27
32025.6,21
32032,22
32038.4,19
32044.8,22
32051.2,18
32057.6,21
32064,22
32070.4,21
32076.8,25
32083.2,27
32089.6,18
32096,16
32102.4,21
32108.8,18
32115.2,19
32121.6,18
32128,24
32134.4,21
32140.8,27
32147.2,24
32153.6,23
32160,25
32166.4,23
32172.8,17
32179.2,24
32185.6,35
32192,17
32198.4,18
32204.8,31
32211.2,30
32217.6,27
32224,31
32230.4,25
32236.8,25
32243.2,29
32249.6,14
32256,20
32262.4,25
32268.8,19
32275.2,27
32281.6,21
32288,38
32294.4,27
32300.8,12
32307.2,30
32313.6,26
32320,20
32326.4,22
32332.8,30
32339.2,24
32345.6,16
32352,18
32358.4,27
32364.8,24
32371.2,24
32377.6,21
32384,32
32390.4,20
32396.8,18
32403.2,38
32409.6,35
32416,16
32422.4,25
